Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
The Best Exotic Marigold Hotel,2011,PG-13,2012-05-25,124 min,"Comedy, Drama, Romance",John Madden,"Ol Parker (screenplay), Deborah Moggach (novel)","Judi Dench, Tom Wilkinson, Patrick Pearson, Hugh Dickson","British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than advertised, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways.","English, Hindi","UK, USA, United Arab Emirates",Nominated for 2 Golden Globes. Another 4 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwNjkwMDI2NV5BMl5BanBnXkFtZTcwNDc1ODIyNw@@._V1_SX300.jpg,62,7.3,84510,tt1412386,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_best_exotic_marigold_hotel_2012/,2012-09-18,"$46,377,022",20th Century Fox,http://www.foxsearchlight.com/thebestexoticmarigoldhotel/,True,NA,Rotten Tomatoes,79%
Recess: School's Out,2001,G,2001-02-16,82 min,"Animation, Comedy, Family, Mystery, Sci-Fi",Chuck Sheetz,"Paul Germain (television series Recess), Joe Ansolabehere (television series Recess), Paul Germain (story), Joe Ansolabehere (story), Jonathan Greenberg (story), Jonathan Greenberg (screenplay)","Rickey D'Shon Collins, Jason Davis, Ashley Johnson, Andrew Lawrence",TJ and company must save summer vacation from disappearing forever.,English,"USA, Japan",N/A,https://m.media-amazon.com/images/M/MV5BN2M5NDQ2YjktNmI0Zi00ODBmLWIyZGQtYTk3Y2EyYTM0ZTUzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,43,6.6,8293,tt0265632,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/recess_schools_out/,2001-08-07,"$34,801,195",Buena Vista Pictures,http://disney.go.com/disneypictures/recess,True,NA,Rotten Tomatoes,61%
Mad Max Beyond Thunderdome,1985,PG-13,1985-07-10,107 min,"Action, Adventure, Sci-Fi","George Miller, George Ogilvie","Terry Hayes, George Miller","Mel Gibson, Bruce Spence, Adam Cockburn, Tina Turner","After being exiled from the most advanced town in post apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.",English,Australia,Nominated for 1 Golden Globe. Another 1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMmI4YWEyNTItZTFiMS00YzY4LWE2ZjYtNGRlNmZhNjRmOWVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,71,6.3,116436,tt0089530,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/mad_max_beyond_thunderdome/,2002-01-01,N/A,Warner Bros. Pictures,N/A,True,NA,Rotten Tomatoes,80%
Commando,1985,R,1985-10-04,90 min,"Action, Adventure, Thriller",Mark L. Lester,"Jeph Loeb (story), Matthew Weisman (story), Steven E. de Souza (story), Steven E. de Souza (screenplay)","Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells","A retired Special Forces colonel tries to save his daughter, who was abducted by his former subordinate.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BZWE0ZjFhYjItMzI5MC00MDllLWE4OGMtMzlhNGQzN2RjN2MwXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,51,6.7,131467,tt0088944,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1004567-commando/,2001-12-18,N/A,20th Century Fox,N/A,True,NA,Rotten Tomatoes,70%
The Boy,2016,PG-13,2016-01-22,97 min,"Horror, Mystery, Thriller",William Brent Bell,Stacey Menear,"Lauren Cohan, Rupert Evans, James Russell, Jim Norton","An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",English,"China, Canada, USA",6 nominations.,https://m.media-amazon.com/images/M/MV5BMTc1MjcxNzcwMV5BMl5BanBnXkFtZTgwMTE0NTE2NzE@._V1_SX300.jpg,42,6,67106,tt3882082,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_boy/,2016-05-10,"$30,196,680",STX Entertainment,http://theboymovie.tumblr.com/,True,NA,Rotten Tomatoes,30%
Devil,2010,PG-13,2010-09-17,80 min,"Horror, Mystery, Thriller",John Erick Dowdle,"Brian Nelson (screenplay), M. Night Shyamalan (story)","Chris Messina, Logan Marshall-Green, Jenny O'Hara, Bojana Novakovic",A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,"English, Ukrainian, Spanish",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BZDVmZGExMTEtNjk5OS00MTFkLWI0ZDMtNzg4YWFmNGY3NjRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,44,6.2,120474,tt1314655,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,https://www.rottentomatoes.com/m/devil,2010-12-21,"$33,583,175",Universal Pictures,http://www.thenightchronicles.com/devil,True,NA,Rotten Tomatoes,52%
Friday After Next,2002,R,2002-11-22,85 min,"Comedy, Drama",Marcus Raboy,"Ice Cube (characters), DJ Pooh (characters), Ice Cube","Ice Cube, Mike Epps, John Witherspoon, Don 'D.C.' Curry",Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTE5NTI3OTYyN15BMl5BanBnXkFtZTYwNjUxNTg2._V1_SX300.jpg,35,5.8,23323,tt0293815,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/friday_after_next/,2003-03-25,"$32,983,713",New Line Cinema,http://fridayafternext.com/index_flash.html,True,NA,Rotten Tomatoes,26%
Insidious: Chapter 3,2015,PG-13,2015-06-05,97 min,"Horror, Mystery, Thriller",Leigh Whannell,"Leigh Whannell, Leigh Whannell (characters)","Dermot Mulroney, Stefanie Scott, Angus Sampson, Leigh Whannell",A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.,English,"Canada, UK, USA",3 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTUwNDU4NjE1N15BMl5BanBnXkFtZTgwOTc0MzA5NDE@._V1_SX300.jpg,52,6.1,80213,tt3195644,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/insidious_chapter_3_2015/,2015-10-06,N/A,Focus Features,http://insidiousmovie.tumblr.com/,True,NA,Rotten Tomatoes,58%
The Last Dragon,1985,PG-13,1985-03-22,109 min,"Action, Comedy, Drama, Music",Michael Schultz,Louis Venosta,"Taimak, Vanity, Christopher Murney, Julius Carry","In New York City, a young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. Along the way, he must fight a martial arts expert corrupted ...",English,USA,Nominated for 1 Golden Globe. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjlkNDA2NTQtYzNlOS00YmY1LTk5YzEtMWVhYTY0ZDI0ZDIxXkEyXkFqcGdeQXVyNjEwMTA0NTc@._V1_SX300.jpg,N/A,6.9,11380,tt0089461,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the-last-dragon/,2001-07-03,N/A,Twentieth Century Fox Home Entertainment,N/A,True,NA,Rotten Tomatoes,59%
Snatch,2000,R,2001-01-19,102 min,"Comedy, Crime",Guy Ritchie,Guy Ritchie,"Benicio Del Toro, Dennis Farina, Vinnie Jones, Brad Pitt","Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.","English, Russian","UK, USA",4 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,55,8.3,705355,tt0208092,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/snatch/,2001-07-03,"$30,093,107",Columbia Pictures,N/A,True,NA,Rotten Tomatoes,73%
The Lawnmower Man,1992,R,1992-03-06,108 min,"Horror, Sci-Fi",Brett Leonard,"Stephen King (title only), Brett Leonard (screenplay), Gimel Everett (screenplay)","Jeff Fahey, Pierce Brosnan, Jenny Wright, Mark Bringelson",A simple man is turned into a genius through the application of computer science.,English,"UK, USA, Japan",3 nominations.,https://m.media-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,42,5.4,31307,tt0104692,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/lawnmower_man/,1997-09-30,N/A,Sony Pictures Home Entertainment,N/A,True,NA,Rotten Tomatoes,34%
Nick and Norah's Infinite Playlist,2008,PG-13,2008-10-03,90 min,"Comedy, Drama, Music, Romance",Peter Sollett,"Lorene Scafaria (screenplay), Rachel Cohn (novel), David Levithan (novel)","Michael Cera, Kat Dennings, Aaron Yoo, Rafi Gavron","High school student Nick O'Leary, member of the Queercore band The Jerk Offs, meets college-bound Norah Silverberg when she asks him to be her boyfriend for five minutes.",English,USA,9 nominations.,https://m.media-amazon.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@._V1_SX300.jpg,64,6.7,83295,tt0981227,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/nick_and_norahs_infinite_playlist/,2009-02-03,"$31,487,293",Sony Pictures/Screen Gems,http://www.sonypictures.com/movies/nickandnorah/,True,NA,Rotten Tomatoes,74%
Dogma,1999,R,1999-11-12,130 min,"Adventure, Comedy, Drama, Fantasy",Kevin Smith,Kevin Smith,"Bud Cort, Barret Hackney, Jared Pfennigwerth, Kitao Sakurai",An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,English,USA,8 nominations.,https://m.media-amazon.com/images/M/MV5BYzAyOWUyZjQtNDBiMy00ZDExLTgwNmMtZDdmY2ViNzkyN2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,62,7.3,196731,tt0120655,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/dogma/,2000-05-02,N/A,Lions Gate,http://www.dogma-movie.com,True,NA,Rotten Tomatoes,67%
The Banger Sisters,2002,R,2002-09-20,98 min,"Comedy, Drama",Bob Dolman,Bob Dolman,"Goldie Hawn, Susan Sarandon, Geoffrey Rush, Erika Christensen","Lavinia and Suzette, former rock groupies and best friends, reconnect after twenty years; one is still as wild as ever, while the other has adopted a more conservative lifestyle.",English,USA,Nominated for 1 Golden Globe. Another 1 win.,https://m.media-amazon.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,48,5.6,13660,tt0280460,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/banger_sisters/,2003-01-28,"$30,194,326",Fox Searchlight Pictures,http://www.foxsearchlight.com/thebangersisters/index.html,True,NA,Rotten Tomatoes,48%
Twilight Zone: The Movie,1983,PG,1983-06-24,101 min,"Horror, Sci-Fi","Joe Dante, John Landis, George Miller, Steven Spielberg","John Landis, George Clayton Johnson (screenplay by), Richard Matheson (screenplay by), Melissa Mathison (screenplay by), George Clayton Johnson (story by), Richard Matheson (screenplay by), Jerome Bixby (based on a story by), Richard Matheson (based on a story by), Rod Serling (inspired by ""The Twilight Zone"" created by)","Dan Aykroyd, Albert Brooks, Vic Morrow, Doug McGrath","Four horror and science fiction segments, directed by four famous directors, each of them being a new version of a classic story from Rod Serling's landmark television series.","English, French, German, Vietnamese",USA,1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BYjQ2NzgzYjEtMzAxNy00MzhkLWE5ZTUtZDA1ODY3MTBjOTRiXkEyXkFqcGdeQXVyNTAyNDQ2NjI@._V1_SX300.jpg,44,6.5,29690,tt0086491,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/twilight_zone_the_movie/,2007-10-09,N/A,Warner Bros. Pictures,N/A,True,NA,Rotten Tomatoes,61%
Road House,1989,R,1989-05-19,114 min,"Action, Thriller",Rowdy Herrington,"R. Lance Hill (story), R. Lance Hill (screenplay), Hilary Henkin (screenplay)","Patrick Swayze, Kelly Lynch, Sam Elliott, Ben Gazzara",A tough bouncer is hired to tame a dirty bar.,"English, Portuguese",USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTU1MTE2Mjk2OF5BMl5BanBnXkFtZTcwMTUzNjYzNA@@._V1_SX300.jpg,36,6.5,52357,tt0098206,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1017666-road_house/,2003-02-04,N/A,United Artists,http://www.mgm.com/title_title.do?title_star=ROADHOUS,True,NA,Rotten Tomatoes,38%
A Low Down Dirty Shame,1994,R,1994-11-23,100 min,"Action, Comedy, Crime",Keenen Ivory Wayans,Keenen Ivory Wayans,"Keenen Ivory Wayans, Charles S. Dutton, Jada Pinkett Smith, Salli Richardson-Whitfield","A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money.During the course of his investigation, he encounters various old connections, ...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMmE2Y2FmNmEtNzc5OC00OTUyLThlY2QtODQ4NTI4OTJhMzAwXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,N/A,5.9,5928,tt0110399,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/low_down_dirty_shame/,2003-03-04,N/A,Buena Vista Pictures,N/A,True,NA,Rotten Tomatoes,0%
Swimfan,2002,PG-13,2002-09-06,85 min,"Drama, Thriller",John Polson,"Charles F. Bohl, Phillip Schneider","Jesse Bradford, Erika Christensen, Shiri Appleby, Kate Burton",A high school senior with a promising swimming career has a one-night stand with consequences.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BM2RmZjY1MTItNGM1ZC00NzhlLWI2MjEtYjY1ZjI1M2NiZTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,29,5,17823,tt0283026,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/swimfan/,2003-03-11,"$28,303,771",20th Century Fox,http://www.swimfan4u.com/index.php,True,NA,Rotten Tomatoes,14%
Employee of the Month,2006,PG-13,2006-10-06,103 min,"Comedy, Romance",Greg Coolidge,"Don Calame (screenplay), Chris Conroy (screenplay), Greg Coolidge (screenplay), Don Calame (story), Chris Conroy (story)","Dane Cook, Jessica Simpson, Dax Shepard, Andy Dick","A slacker competes with a repeat winner for the ""Employee of the Month"" title at work, in order to gain the affections of a new female employee.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTc4NTc2NDI5OF5BMl5BanBnXkFtZTcwMDQ4NzYzMQ@@._V1_SX300.jpg,36,5.5,41245,tt0424993,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/employee_of_the_month/,2007-01-16,"$28,364,748",Lionsgate,http://www.employeeofthemonthfilm.com/,True,NA,Rotten Tomatoes,20%
Can't Hardly Wait,1998,PG-13,1998-06-12,100 min,"Comedy, Romance","Harry Elfont, Deborah Kaplan","Deborah Kaplan, Harry Elfont","Jennifer Love Hewitt, Ethan Embry, Charlie Korsmo, Lauren Ambrose",Multicharacter teenage comedy about high school graduates with different agenda of life on graduation night.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BZGY5NDIwNWMtN2IxZC00ODYxLWI1ZjgtOTQ4ZjhlYzMyZGEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,52,6.5,41600,tt0127723,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/cant_hardly_wait/,1998-11-17,N/A,Columbia Pictures,N/A,True,NA,Rotten Tomatoes,40%
The Outsiders,1983,PG,1983-03-25,91 min,"Crime, Drama",Francis Ford Coppola,"Kathleen Rowell (screenplay), S.E. Hinton (novel)","C. Thomas Howell, Matt Dillon, Ralph Macchio, Patrick Swayze","The rivalry between two gangs, the poor Greasers and the rich Socs, only heats up when one gang member kills a member of the other.",English,"USA, France",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BY2E4Njk4N2UtZWFhOS00NzczLWFmNDgtMzdhMjFlNTZjMmVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,41,7.2,66911,tt0086066,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/outsiders/,1999-11-30,N/A,Warner Bros. Pictures,N/A,True,NA,Rotten Tomatoes,64%
Pete's Dragon,2016,PG,2016-08-12,102 min,"Action, Adventure, Comedy, Family, Fantasy",David Lowery,"David Lowery (screenplay by), Toby Halbrooks (screenplay by), Malcolm Marmorstein (based on a screenplay by), Seton I. Miller (based on a story by), S.S. Field (based on a story by)","Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence","The adventures of an orphaned boy named Pete and his best friend Elliot, who just so happens to be a dragon.",English,USA,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjA4NDYxNzYzOF5BMl5BanBnXkFtZTgwNzU1NzcwODE@._V1_SX300.jpg,71,6.7,48265,tt2788732,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/petes_dragon_2016/,2016-11-29,"$76,228,119",Walt Disney Pictures,http://movies.disney.com/petes-dragon-2016,True,NA,Rotten Tomatoes,88%
The Dead Zone,1983,R,1983-10-21,103 min,"Horror, Sci-Fi, Thriller",David Cronenberg,"Jeffrey Boam (screenplay), Stephen King (novel)","Christopher Walken, Brooke Adams, Tom Skerritt, Herbert Lom",A man awakens from a coma to discover he has a psychic ability.,"English, Russian","USA, Canada",7 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMDk2ZGVkY2UtZGE0MS00NTY1LThiZjYtYjQxMTAwMjM5M2VlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,69,7.2,53145,tt0085407,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/dead_zone/,2000-09-19,N/A,Paramount Pictures,N/A,True,NA,Rotten Tomatoes,90%
Sinister 2,2015,R,2015-08-21,97 min,"Horror, Mystery, Thriller",Ciarán Foy,"Scott Derrickson, C. Robert Cargill, Scott Derrickson (based on characters created by), C. Robert Cargill (based on characters created by)","James Ransone, Shannyn Sossamon, Robert Daniel Sloan, Dartanian Sloan",A young mother and her twin sons move into a rural house that's marked for death.,English,"USA, UK",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3MTQ5NjA0OV5BMl5BanBnXkFtZTgwMzg2OTYyNTE@._V1_SX300.jpg,32,5.3,40385,tt2752772,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/sinister_2/,2016-01-12,N/A,Focus Features,https://www.facebook.com/SinisterMovie,True,NA,Rotten Tomatoes,14%
Sparkle,2012,PG-13,2012-08-17,116 min,"Drama, Music",Salim Akil,"Mara Brock Akil (screenplay), Joel Schumacher (story), Howard Rosenman (story)","Jordin Sparks, Whitney Houston, Derek Luke, Mike Epps","In the 1960s, three sisters form a girl group and soon become local sensations with major label interest, but fame becomes a challenge as the close-knit family begins to fall apart.",English,USA,7 nominations.,https://m.media-amazon.com/images/M/MV5BMTY4MTAzOTU2OF5BMl5BanBnXkFtZTcwOTA1NTI3Nw@@._V1_SX300.jpg,54,5.7,5573,tt1876451,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/sparkle_2012/,2012-11-30,"$24,397,469",Sony Pictures,http://sparkle-movie.com/site/,True,NA,Rotten Tomatoes,58%
Valentine,2001,R,2001-02-02,96 min,"Horror, Mystery, Thriller",Jamie Blanks,"Tom Savage (novel), Donna Powers (screenplay), Wayne Powers (screenplay), Gretchen J. Berg (screenplay), Aaron Harberts (screenplay)","Denise Richards, David Boreanaz, Marley Shelton, Jessica Capshaw",Five women are stalked by an unknown assailant while preparing for Valentine's Day.,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BZWQxM2JjNTktYWE4Ni00YmZiLWFlNDEtMWYzMmI4N2NhYjk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,18,4.8,22841,tt0242998,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/valentine/,2001-07-24,"$19,755,422",Warner Bros. Pictures,http://valentinemovie.warnerbros.com,True,NA,Rotten Tomatoes,9%
The Fourth Kind,2009,PG-13,2009-11-06,98 min,"Mystery, Sci-Fi, Thriller",Olatunde Osunsanmi,"Olatunde Osunsanmi (screenplay), Olatunde Osunsanmi (story), Terry Robbins (story)","Milla Jovovich, Will Patton, Hakeem Kae-Kazim, Corey Johnson","A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.","English, Aboriginal","USA, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTY2OTM0NDEyM15BMl5BanBnXkFtZTcwNTAzMDY4Mg@@._V1_SX300.jpg,34,5.9,69129,tt1220198,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/fourth_kind/,2010-03-16,"$25,500,000",Universal Pictures,http://www.thefourthkind.net/,True,NA,Rotten Tomatoes,19%
A Prairie Home Companion,2006,PG-13,2006-06-09,105 min,"Comedy, Drama, Music, Musical",Robert Altman,"Garrison Keillor (screenplay), Garrison Keillor (story), Ken LaZebnik (story)","Marylouise Burke, Woody Harrelson, L.Q. Jones, Tommy Lee Jones","A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court.","English, Norwegian",USA,5 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@._V1_SX300.jpg,75,6.8,20858,tt0420087,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/prairie_home_companion/,2004-11-09,N/A,Picturehouse,http://www.aprairiehomecompanionmovie.com/,True,NA,Rotten Tomatoes,82%
