Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
This Thing of Ours,2003,NOT RATED,NA,100 min,"Crime, Drama",Danny Provenzano,"Ted A. Bohus, Danny Provenzano","Frank Vincent, Vincent Pastore, Louis Vanaria, Christian Maelen","Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTM5NzE3ODc0N15BMl5BanBnXkFtZTcwMTU3NjQzMQ@@._V1_SX300.jpg,36,5.3,586,tt0338497,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/this_thing_of_ours/,2006-03-07,N/A,Small Planet,http://www.thisthingofours.net,True,NA,Rotten Tomatoes,40%
The Last Five Years,2014,PG-13,2015-02-18,94 min,"Comedy, Drama, Musical, Romance",Richard LaGravenese,"Jason Robert Brown (based on the musical play by), Richard LaGravenese (screenplay)","Anna Kendrick, Jeremy Jordan, Tamara Mintz, Cassandra Inman",A struggling actress and her novelist lover each illustrate the struggle and deconstruction of their love affair.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTA2MTMwMjIxMTdeQTJeQWpwZ15BbWU4MDAwMTYxNzMx._V1_SX300.jpg,60,5.9,8574,tt2474024,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_last_5_years/,2015-05-05,N/A,Radius-TWC,http://lastfiveyearsmovie.com/,True,NA,Rotten Tomatoes,59%
The Missing Person,2009,NOT RATED,2009-12-03,95 min,Drama,Noah Buschel,Noah Buschel,"Michael Shannon, Frank Wood, Amy Ryan, Linda Emond",Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed ...,"English, Spanish",USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTI3MTE4MDQyMF5BMl5BanBnXkFtZTcwODM5NTA5Mg@@._V1_SX300.jpg,57,6.2,1390,tt1105512,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/10010944-missing_person/,2010-04-13,N/A,Strand Releasing,http://missingpersonmovie.com/,True,NA,Rotten Tomatoes,61%
Return of the Living Dead III,1993,R,1994-02-25,97 min,Horror,Brian Yuzna,John Penney,"Kent McCord, James T. Callahan, Sarah Douglas, Melinda Clarke","Having recently witnessed the horrific results of a top secret project to bring the dead back to life, a distraught youth performs the operation on his girlfriend after she's killed in a motorcycle accident.","English, Spanish","USA, Japan",3 wins.,https://m.media-amazon.com/images/M/MV5BNTUyNTNjNzYtMDVhYi00YTEwLWJiMGYtNTcxNTFhZjU4NDFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,47,5.9,12088,tt0107953,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/return_of_the_living_dead_3/,2001-08-28,N/A,Trimark,N/A,True,NA,Rotten Tomatoes,50%
London,2005,R,2006-02-10,92 min,"Drama, Romance",Hunter Richards,Hunter Richards,"Chris Evans, Jessica Biel, Joy Bryant, Jason Statham",London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,English,"UK, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTc5MzQxNTU3N15BMl5BanBnXkFtZTcwODE2MzIzMQ@@._V1_SX300.jpg,24,6.6,21011,tt0449061,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1157247-london/,2006-05-23,N/A,Samuel Goldwyn Films,http://www.sonypictures.com/movies/london/index.html,True,NA,Rotten Tomatoes,14%
Stealing Harvard,2002,PG-13,2002-09-13,85 min,"Comedy, Crime",Bruce McCulloch,"Martin Hynes (story), Peter Tolan (story), Peter Tolan (screenplay)","Jason Lee, Tom Green, Leslie Mann, Megan Mullally",A middle-class man turns to a life of crime in order to finance his niece's first year at Harvard University.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjZhMGIyNGMtN2NmYy00OTBhLWE3NWQtMGQ3ZmNmZGUwMDg1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,25,5.1,11917,tt0265808,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/stealing_harvard/,2003-02-18,"$13,914,181",Columbia Pictures,http://www.sonypictures.com/movies/stealingharvard,True,NA,Rotten Tomatoes,9%
Eden Lake,2008,R,2008-09-12,91 min,"Horror, Thriller",James Watkins,James Watkins,"Kelly Reilly, Michael Fassbender, Tara Ellis, Jack O'Connell","Refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences.",English,UK,9 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTYwMzE0OTQzN15BMl5BanBnXkFtZTcwOTY5MDIwMg@@._V1_SX300.jpg,65,6.8,68653,tt1020530,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/eden_lake/,2009-01-06,N/A,Third Rail Releasing,http://www.edenlakemovie.co.uk/,True,NA,Rotten Tomatoes,78%
Plush,2013,R,2013-10-15,99 min,"Drama, Music, Thriller",Catherine Hardwicke,"Catherine Hardwicke, Arty Nelson","Emily Browning, Xavier Samuel, Cam Gigandet, Dawn Olivieri","A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjQ4MTQ0MTA5Ml5BMl5BanBnXkFtZTgwMzY3MTYwMDE@._V1_SX300.jpg,N/A,5.4,3408,tt2226519,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/plush/,2013-10-15,"$2,843",Millennium Entertainment,http://plushthemovie.com/,True,NA,Rotten Tomatoes,29%
Vampire Killers,2009,R,2009-03-20,86 min,"Action, Comedy, Fantasy, Horror",Phil Claydon,"Stewart Williams (screenplay), Paul Hupfield (screenplay)","Silvia Colloca, Margarita Hall, Sianad Gregory, Mathew Horne","Their women having been enslaved by the local pack of lesbian vampires thanks to an ancient curse, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.",English,UK,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYWQ5ZDM3NjUtMzJhNy00MTFmLThiY2MtNjNhZDdlODE4M2RiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,5.1,18738,tt1020885,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/lesbian_vampire_killers/,2009-12-29,N/A,Momentum Pictures,http://www.lesbianvampirekillersmovie.co.uk,True,NA,Rotten Tomatoes,25%
Gangster's Paradise: Jerusalema,2008,R,2008-08-29,119 min,"Action, Crime, Drama",Ralph Ziman,Ralph Ziman,"Rapulana Seiphemo, Jeffrey Zekele, Ronnie Nyakale, Shelley Meskin",A young hoodlum's rise from a small-time criminal to a powerful crime entrepreneur during the turbulent years before and after the fall of apartheid.,"English, Afrikaans",South Africa,6 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTc5OTkyMzMzNl5BMl5BanBnXkFtZTcwNzczNDk0Mw@@._V1_SX300.jpg,53,7.7,9984,tt0783532,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/jerusalema/,2010-09-28,N/A,Anchor Bay Films,http://www.gangstersparadisejerusalema.com,True,NA,Rotten Tomatoes,76%
Freeze Frame,2004,R,2004-12-10,99 min,"Crime, Drama, Mystery",John Simpson,John Simpson,"Lee Evans, Sean McGinley, Ian McNeice, Colin Salmon","After being accused of a triple-murder, a man films his every moment of his to provide an alibi. Things takes a worst turn when a detective suspects him and the tapes goes missing which can prove his innocence.",English,"UK, Ireland",4 wins & 4 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzA3Njc1NTktOTc2Zi00YzkzLWFlZTktMGNhM2NkZDZiNTJjXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,55,6.4,2657,tt0363095,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/freeze-frame/,2005-01-18,N/A,First Look Media,http://www.freezeframethemovie.com/,True,NA,Rotten Tomatoes,83%
Grave Encounters,2011,Not Rated,2011-09-09,92 min,Horror,"Colin Minihan, Stuart Ortiz, The Vicious Brothers","The Vicious Brothers, Stuart Ortiz, Colin Minihan","Ben Wilkinson, Sean Rogerson, Ashleigh Gryzko, Merwin Mondesir","For their ghost hunting reality show, a production crew locks themselves inside an abandoned mental hospital that's supposedly haunted - and it might prove to be all too true.",English,Canada,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjQ0NjQxOTM5N15BMl5BanBnXkFtZTcwNzUwMzMwNg@@._V1_SX300.jpg,33,6.1,47382,tt1703199,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/grave_encounters/,2011-11-07,N/A,Independent Pictures,http://www.graveencountersthriller.com/,True,NA,Rotten Tomatoes,64%
Stitches,2012,R,2012-10-26,86 min,"Comedy, Fantasy, Horror",Conor McMahon,"Conor McMahon, David O'Brien","Ross Noble, Tommy Knight, Shane Murray-Corcoran, Gemma-Leah Devereux",A clown comes back from the dead to haunt those who took his life during a fatal party mishap.,English,Ireland,2 wins.,https://m.media-amazon.com/images/M/MV5BMTliYzkyZDktZjEwZS00OTEzLWFjNDAtZjA4NjQ0Y2ZkZGU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,5.7,8055,tt2126362,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/stitches_2012/,2013-04-02,N/A,MPI Media Group/Dark Sky Films,http://www.stitchesmovie.com/index.html,True,NA,Rotten Tomatoes,47%
Bananas,1971,PG-13,1971-07-19,82 min,Comedy,Woody Allen,"Woody Allen, Mickey Rose","Woody Allen, Louise Lasser, Carlos Montalbán, Nati Abascal","When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.","English, Spanish, Yiddish, Italian",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@._V1_SX300.jpg,67,7.1,31442,tt0066808,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/bananas/,2000-07-05,N/A,MGM Home Entertainment,N/A,True,NA,Rotten Tomatoes,88%
Supercapitalist,2012,NOT RATED,NA,102 min,Thriller,Simon Yin,Derek Ting,"Linus Roache, Derek Ting, Darren E. Scott, Kathy Uyen",A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control.,"English, Chinese","USA, Hong Kong",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BNDU1NzUyNzAxNV5BMl5BanBnXkFtZTcwNDQ2NTUwOA@@._V1_SX300.jpg,22,5.3,505,tt1734586,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/upercapitalist_2012/,NA,"$15,919",Truly Indie,http://www.supercapitalist.net/sc,True,NA,Rotten Tomatoes,18%
The Lady from Shanghai,1947,Not Rated,1947-12-24,87 min,"Crime, Drama, Film-Noir, Mystery, Thriller",Orson Welles,"Sherwood King (story based on a novel by), Orson Welles (screenplay)","Rita Hayworth, Orson Welles, Everett Sloane, Glenn Anders","Fascinated by gorgeous Mrs. Bannister, seaman Michael O'Hara joins a bizarre yachting cruise, and ends up mired in a complex murder plot.","English, Cantonese",USA,N/A,https://m.media-amazon.com/images/M/MV5BNWZkNTYxZjQtN2IwZi00OGExLTg3ZDEtODNjMDFkN2Y5Y2NkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.7,22923,tt0040525,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_lady_from_shanghai/,2000-10-03,N/A,Columbia Pictures Corporation,N/A,True,NA,Rotten Tomatoes,86%
Small Apartments,2012,R,2013-03-01,96 min,"Comedy, Crime, Drama",Jonas Åkerlund,"Chris Millis (novel), Chris Millis (screenplay)","Matt Lucas, James Caan, Nugget, Juno Temple",A man is surrounded by strange events and odd neighbors in this adaptation of Chris Millis' novel.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMzg3NDIwNjk5NF5BMl5BanBnXkFtZTcwNDMxMzY0OA@@._V1_SX300.jpg,N/A,6.1,6595,tt1272886,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/small_apartments_2012/,2013-02-19,N/A,Sony Pictures,http://www.facebook.com/smallapartments,True,NA,Rotten Tomatoes,33%
All Is Bright,2013,R,2013-09-10,107 min,"Comedy, Drama",Phil Morrison,Melissa James Gibson,"Paul Giamatti, Paul Rudd, Sally Hawkins, Amy Landecker","While out on parole, Dennis reluctantly takes a job selling Christmas trees with his old buddy Rene in order to make enough money to buy his estranged daughter the piano she's always wanted.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjE2ODg4MDUzOF5BMl5BanBnXkFtZTgwMzk5MjkxMDE@._V1_SX300.jpg,54,5.6,5261,tt1462901,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/all_is_bright_2013/,2013-11-18,"$4,556",Anchor Bay Films,N/A,True,NA,Rotten Tomatoes,46%
A Funny Thing Happened on the Way to the Forum,1966,APPROVED,1966-10-16,99 min,"Comedy, Musical",Richard Lester,"Melvin Frank (screenplay), Michael Pertwee (screenplay), Burt Shevelove (book), Larry Gelbart (book), Titus Maccius Plautus (based on the play by)","Zero Mostel, Phil Silvers, Buster Keaton, Michael Crawford",A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,English,"USA, UK",Won 1 Oscar. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BNWMwNjY0NTgtODFhZC00MDcxLWI2NWUtNzgxZGI3NDY3N2RmXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg,N/A,7,7606,tt0060438,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/funny_thing_happened_on_the_way_to_the_forum/,2001-05-15,N/A,Quandrangle,N/A,True,NA,Rotten Tomatoes,84%
Slacker Uprising,2007,N/A,2008-09-23,102 min,Documentary,Michael Moore,Michael Moore,"Michael Moore, Eddie Vedder, Robert Ellis Orrall, Steve Earle","Footage from Michael Moore's 60-city tour of college campuses and other venues showcases what the filmmaker calls ""the birth of a new political generation.""",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTUyOTMyNjE3MF5BMl5BanBnXkFtZTcwMDU0MDY5MQ@@._V1_SX300.jpg,N/A,5.2,2522,tt0850669,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/slacker_uprising/,2008-10-17,N/A,Dog Eat Dog Films,http://www.slackeruprising.com,True,NA,Rotten Tomatoes,28%
The Walking Deceased,2015,R,2015-03-20,88 min,"Comedy, Horror",Scott Dow,Tim Ogletree,"Tim Ogletree, Joey Oglesby, Troy Ogletree, Dave Sheridan","When a police officer wakes up in a hospital to find out he is in the middle of a zombie apocalypse, he will do anything to find his family, even sacrifice Twitter.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ5NTE5OTI2MV5BMl5BanBnXkFtZTgwNzc1NzY1NDE@._V1_SX300.jpg,9,3.5,2874,tt3499458,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_walking_deceased/,2015-04-20,N/A,Arc Entertainment,N/A,True,NA,Rotten Tomatoes,0%
The Curse of Downers Grove,2015,NOT RATED,2015-08-21,89 min,"Drama, Horror, Mystery, Thriller",Derick Martini,"Bret Easton Ellis (screenplay), Bret Easton Ellis, Michael Hornburg (novel), Derick Martini, Derick Martini (screenplay)","Bella Heathcote, Lucas Till, Helen Slater, Penelope Mitchell","A teen angst thriller at a high school gripped by an apparent curse that claims the life of a senior every year. Story follows a senior, Chrissie, who is skeptical, and another, Tracy, who believes that she may be the next victim.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzc3MDYxNjY0Ml5BMl5BanBnXkFtZTgwNDU5MDgzNjE@._V1_SX300.jpg,31,4.5,1588,tt1772261,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_curse_of_downers_grove/,NA,N/A,Anchor Bay Entertainment,N/A,True,NA,Rotten Tomatoes,15%
River's Edge,1986,R,1987-05-08,99 min,"Crime, Drama",Tim Hunter,Neal Jimenez,"Crispin Glover, Keanu Reeves, Ione Skye, Daniel Roebuck","A high school slacker commits a shocking act and proceeds to let his friends in on the secret. However, the friends' reaction is almost as ambiguous and perplexing as the crime itself.",English,USA,4 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNzMyYzVkYjctNDliZi00Yjc0LThiODctOTc5Mzk2Njc5YzM2XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,73,7.1,13759,tt0091860,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/rivers_edge/,2001-01-23,N/A,Island,N/A,True,NA,Rotten Tomatoes,86%
Northfork,2003,PG-13,2003-08-01,103 min,"Drama, Fantasy",Michael Polish,"Mark Polish, Michael Polish","James Woods, Nick Nolte, Douglas Sebern, Claire Forlani","Set in 1955, the residents of a small Montana community are forced to move their homes to make way for a new dam.",English,USA,3 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ4ODE3ODEyMl5BMl5BanBnXkFtZTYwNTYwOTk2._V1_SX300.jpg,64,6.4,5088,tt0322659,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/northfork/,2003-12-30,"$1,278,868",Paramount Classics,http://www.paramountclassics.com/northfork,True,NA,Rotten Tomatoes,56%
Buried,2010,R,2010-10-15,95 min,"Drama, Mystery, Thriller",Rodrigo Cortés,Chris Sparling,"Ryan Reynolds, José Luis García Pérez, Robert Paterson, Stephen Tobolowsky",Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,English,"Spain, UK, USA, France",15 wins & 32 nominations.,https://m.media-amazon.com/images/M/MV5BZTRmZmIxMDktZjVmMS00NmFiLWExNmMtMzg0MTIyZDYwNWZjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,65,7,137558,tt1462758,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/buried/,2011-01-18,"$200,000",Lionsgate,http://www.experienceburied.com/,True,NA,Rotten Tomatoes,86%
Submarine,2010,R,2011-03-18,97 min,"Comedy, Drama, Romance",Richard Ayoade,"Richard Ayoade, Joe Dunthorne (novel)","Noah Taylor, Paddy Considine, Craig Roberts, Yasmin Paige","15-year-old Oliver Tate has two objectives: To lose his virginity before his next birthday, and to extinguish the flame between his mother and an ex-lover who has resurfaced in her life.",English,"UK, USA",Nominated for 1 BAFTA Film Award. Another 6 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ5ODMxNTIyNV5BMl5BanBnXkFtZTcwNjQ1ODgyNQ@@._V1_SX300.jpg,76,7.3,78457,tt1440292,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/submarine-2010/,2011-10-04,"$400,000",The Weinstein Company,http://www.weinsteinco.com/sites/submarine/,True,NA,Rotten Tomatoes,88%
The Square,2013,Not Rated,2014-01-10,95 min,"Documentary, Drama, History, News",Jehane Noujaim,N/A,"Ahmed Hassan, Khalid Abdalla, Magdy Ashour, Ramy Essam","A group of Egyptian revolutionaries battle leaders and regimes, risking their lives to build a new society of conscience.","Arabic, English","UK, Egypt, USA",Nominated for 1 Oscar. Another 16 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTUxMjkwNzM5M15BMl5BanBnXkFtZTgwOTIxNDQyNDE@._V1_SX300.jpg,84,8.1,7872,tt2486682,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/771363914/,2015-11-24,"$88,569",Participant Media,http://thesquarefilm.com/,True,NA,Rotten Tomatoes,100%
One to Another,2006,UNRATED,2006-09-20,95 min,Drama,"Pascal Arnold, Jean-Marc Barr",Pascal Arnold,"Lizzie Brocheré, Arthur Dupont, Guillaume Baché, Pierre Perrier","Chacun Sa Nuit explores the carnal interdependencies among a host of characters who live in a town in provincial France. At the center of it all is Pierre (Arthur Dupont), a conceited and ...",French,"France, Denmark",N/A,https://m.media-amazon.com/images/M/MV5BOTU3NDUxNjkyOF5BMl5BanBnXkFtZTcwNjQxNDgzMg@@._V1_SX300.jpg,41,5.5,1160,tt0486751,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/one-to-another2006/,2007-10-02,N/A,Strand Releasing,N/A,True,NA,Rotten Tomatoes,47%
Carrie,2013,R,2013-10-18,100 min,"Drama, Horror",Kimberly Peirce,"Lawrence D. Cohen (screenplay), Roberto Aguirre-Sacasa (screenplay), Stephen King (novel)","Julianne Moore, Chloë Grace Moretz, Gabriella Wilde, Portia Doubleday","A shy girl, outcasted by her peers and sheltered by her religious mother, unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",English,USA,5 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BODg2MDU2MjYxNl5BMl5BanBnXkFtZTcwMDQ5MzU0OQ@@._V1_SX300.jpg,53,5.9,123445,tt1939659,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/carrie/,2014-01-14,"$28,440,607",Sony Pictures,http://www.carrie-movie.com/,True,NA,Rotten Tomatoes,49%
A Nightmare on Elm Street,1984,R,1984-11-16,91 min,Horror,Wes Craven,Wes Craven,"John Saxon, Ronee Blakley, Heather Langenkamp, Amanda Wyss",The monstrous spirit of a slain janitor seeks revenge by invading the dreams of teenagers whose parents were responsible for his untimely death.,English,USA,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNzFjZmM1ODgtMDBkMS00NWFlLTg2YmUtZjc3ZTgxMjE1OTI2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,76,7.5,181412,tt0087800,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/nightmare_on_elm_street/,2001-08-21,N/A,New Line Cinema,http://www.nightmareonelmstreet.com/,True,NA,Rotten Tomatoes,94%
Man on Wire,2008,PG-13,2008-08-29,94 min,"Documentary, Biography",James Marsh,"Philippe Petit (based on the book ""To Reach the Clouds"" by)","Philippe Petit, Jean François Heckel, Jean-Louis Blondeau, Annie Allix","A look at tightrope walker Philippe Petit's daring, but illegal, high-wire routine performed between New York City's World Trade Center's twin towers in 1974, what some consider, ""the artistic crime of the century"".","English, French","UK, USA",Won 1 Oscar. Another 45 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTMxNTk3NDY1NV5BMl5BanBnXkFtZTcwNDk0ODg3MQ@@._V1_SX300.jpg,89,7.8,48656,tt1155592,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/man_on_wire/,2008-12-09,"$2,600,296",Magnolia Pictures,http://www.magpictures.com/profile.aspx?id=be7f3311-664f-41fd-a8a8-99b27c37be45,True,NA,Rotten Tomatoes,100%
